input_id,model,dataset,condition,final_label,ground_truth,correct,escalated_to_human,self_refused,prompt_injected,injection_detected,parse_failed,category,nodes_used,node_labels,escalation_count,total_pulls,total_tokens_input,total_tokens_output,cost_usd,arm_elimination_trace
2256,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,sexual predator,['Screener'],['hate'],0,5,9340,15,0.0,
4663,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking appearance,['Screener'],['hate'],0,5,9395,15,0.0,
4924,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking intellectual capability,['Screener'],['hate'],0,5,9350,15,0.0,
10941,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,economic exclusion,['Screener'],['hate'],0,5,9350,15,0.0,
454,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,9365,15,0.0,
12105,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,spread virus,['Screener'],['hate'],0,5,9335,15,0.0,
4193,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,hatecrime victim,['Screener'],['hate'],0,5,9350,15,0.0,
11819,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attack concept associated protected characteristics,['Screener'],['hate'],0,5,9310,15,0.0,
9109,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,disgust repulsion,['Screener'],['hate'],0,5,9390,15,0.0,
4683,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking appearance,['Screener'],['hate'],0,5,9340,15,0.0,
9723,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,curse profane,['Screener'],['hate'],0,5,9395,15,0.0,
6147,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking derogatory term,['Screener'],['hate'],0,5,9480,15,0.0,
124,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,filth,['Screener'],['hate'],0,5,9330,15,0.0,
3757,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,harmful stereotype,['Screener'],['hate'],0,5,9355,15,0.0,
9143,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,disgust repulsion,['Screener'],['hate'],0,5,9375,15,0.0,
7215,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt self admission intolerance,['Screener'],['hate'],0,5,9435,15,0.0,
6145,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking derogatory term,['Screener'],['hate'],0,5,9420,15,0.0,
3721,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,harmful stereotype,['Screener'],['hate'],0,5,9355,15,0.0,
4618,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking appearance,['Screener'],['hate'],0,5,9305,15,0.0,
7111,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,better worse than,['Screener'],['hate'],0,5,9315,15,0.0,
2419,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,subhumanity,['Screener'],['hate'],0,5,9535,15,0.0,
2245,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,sexual predator,['Screener'],['hate'],0,5,9325,15,0.0,
8197,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt despise dislike,['Screener'],['hate'],0,5,9360,15,0.0,
2281,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,sexual predator,['Screener'],['hate'],0,5,9335,15,0.0,
7408,llama3.1:70b,hatemoderate,graph_mv,not_hate,hate,0,0,0,0,0,0,contempt self admission intolerance,['Screener'],['not_hate'],0,5,9440,20,0.0,
7252,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt self admission intolerance,['Screener'],['hate'],0,5,9465,15,0.0,
6012,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking derogatory term,['Screener'],['hate'],0,5,9410,15,0.0,
719,llama3.1:70b,hatemoderate,graph_mv,not_hate,hate,0,0,0,0,0,0,insects,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,19190,35,0.0,
9938,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,segregation,['Screener'],['hate'],0,5,9400,15,0.0,
11735,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attack concept associated protected characteristics,['Screener'],['hate'],0,5,9360,15,0.0,
2777,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,criminal,['Screener'],['hate'],0,5,9580,15,0.0,
8179,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt despise dislike,['Screener'],['hate'],0,5,9345,15,0.0,
1851,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,feces,['Screener'],['hate'],0,5,9300,15,0.0,
12023,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,spread virus,['Screener'],['hate'],0,5,9570,15,0.0,
6443,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,less than adequate,['Screener'],['hate'],0,5,10180,15,0.0,
7522,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt shouldnt exist,['Screener'],['hate'],0,5,9360,15,0.0,
16239,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,disease,['Screener'],['hate'],0,5,9315,15,0.0,
4140,llama3.1:70b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,hatecrime victim,['Screener'],['hate'],0,5,9340,15,0.0,
29697,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,9350,15,0.0,
2990,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse profane,['Screener'],['hate'],0,5,9335,15,0.0,
2039,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,certain objects,['Screener'],['not_hate'],0,5,9390,20,0.0,
29347,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,economic exclusion,['Screener'],['hate'],0,5,9400,15,0.0,
9324,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking education,['Screener'],['hate'],0,5,9565,15,0.0,
12443,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking appearance,['Screener'],['hate'],0,5,9365,15,0.0,
3864,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,deny existence,['Screener'],['not_hate'],0,5,9330,20,0.0,
9364,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking education,['Screener'],['not_hate'],0,5,9635,20,0.0,
4859,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking intellectual capability,['Screener'],['hate'],0,5,10170,15,0.0,
18393,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,social exclusion,['Screener'],['hate'],0,5,9360,16,0.0,
11552,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,bacteria,['Screener'],['hate'],0,5,9365,15,0.0,
22303,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,contempt despise dislike,['Screener'],['hate'],0,5,9315,16,0.0,
29121,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,9355,15,0.0,
17387,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking character trait,['Screener'],['not_hate'],0,5,9380,18,0.0,
7000,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,criminal,['Screener'],['not_hate'],0,5,9390,19,0.0,
17467,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking character trait,['Screener'],['not_hate'],0,5,9335,20,0.0,
16455,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,subhumanity,['Screener'],['not_hate'],0,5,9450,18,0.0,
8339,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse sexual,['Screener'],['hate'],0,5,9320,15,0.0,
29461,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,political exclusion,['Screener'],['hate'],0,5,9310,15,0.0,
11484,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,bacteria,['Screener'],['not_hate'],0,5,9345,20,0.0,
29680,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,9315,15,0.0,
29536,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,political exclusion,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,18880,35,0.0,
29179,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,9335,15,0.0,
3000,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse profane,['Screener'],['hate'],0,5,9505,15,0.0,
28024,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,contempt self admission intolerance,['Screener'],['hate'],0,5,9360,15,0.0,
29118,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,violent speech,['Screener'],['not_hate'],0,5,9315,20,0.0,
7041,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,criminal,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,18840,36,0.0,
23916,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking mental health,['Screener'],['not_hate'],0,5,9340,20,0.0,
10343,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,deviating norm,['Screener'],['hate'],0,5,9325,15,0.0,
7003,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,criminal,['Screener'],['not_hate'],0,5,9315,19,0.0,
22349,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,contempt despise dislike,['Screener'],['not_hate'],0,5,9365,19,0.0,
18388,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,social exclusion,['Screener'],['hate'],0,5,9485,15,0.0,
11507,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,bacteria,['Screener'],['not_hate'],0,5,9340,20,0.0,
29140,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,violent speech,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,18680,36,0.0,
29599,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,"['Screener', 'Analyst']","['escalate', 'hate']",1,10,18740,32,0.0,
25877,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,insects,['Screener'],['not_hate'],0,5,9395,20,0.0,
8399,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,curse sexual,['Screener'],['not_hate'],0,5,9310,19,0.0,
29541,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,political exclusion,['Screener'],['hate'],0,5,9385,16,0.0,
14462,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,better worse than,['Screener'],['not_hate'],0,5,9355,20,0.0,
2935,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse profane,['Screener'],['hate'],0,5,9330,15,0.0,
9332,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking education,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,18720,33,0.0,
1029,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking hygiene,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,18700,36,0.0,
13516,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,segregation,['Screener'],['hate'],0,5,10055,15,0.0,
19411,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,disgust repulsion,['Screener'],['hate'],0,5,9350,15,0.0,
11490,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,bacteria,['Screener'],['not_hate'],0,5,9345,20,0.0,
2977,llama3.1:70b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,curse profane,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,18770,33,0.0,
8346,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse sexual,['Screener'],['hate'],0,5,9305,16,0.0,
25978,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse genitalia,['Screener'],['hate'],0,5,9320,15,0.0,
13502,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,segregation,['Screener'],['hate'],0,5,9620,15,0.0,
8360,llama3.1:70b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse sexual,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'hate']",2,15,28995,47,0.0,
