input_id,model,dataset,condition,final_label,ground_truth,correct,escalated_to_human,self_refused,prompt_injected,injection_detected,parse_failed,category,nodes_used,node_labels,escalation_count,total_pulls,total_tokens_input,total_tokens_output,cost_usd,arm_elimination_trace
4924,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,attacking intellectual capability,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33215,47,0.0,
10941,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,economic exclusion,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33200,47,0.0,
454,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,violent speech,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33230,45,0.0,
12105,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,spread virus,['Screener'],['hate'],0,5,10670,11,0.0,
4193,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,hatecrime victim,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33195,43,0.0,
11819,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attack concept associated protected characteristics,['Screener'],['hate'],0,5,10630,11,0.0,
9109,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,disgust repulsion,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33350,44,0.0,
4683,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,attacking appearance,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33185,44,0.0,
9723,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,curse profane,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33320,46,0.0,
6147,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,attacking derogatory term,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'hate']",2,15,33660,42,0.0,
124,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,filth,['Screener'],['hate'],0,5,10655,10,0.0,
3757,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,harmful stereotype,['Screener'],['hate'],0,5,10680,12,0.0,
9143,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,disgust repulsion,['Screener'],['hate'],0,5,10700,10,0.0,
7215,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt self admission intolerance,['Screener'],['hate'],0,5,10795,10,0.0,
6145,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,attacking derogatory term,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33485,47,0.0,
3721,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,harmful stereotype,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33215,45,0.0,
4618,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,attacking appearance,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33060,43,0.0,
7111,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,better worse than,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33080,46,0.0,
2419,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,subhumanity,['Screener'],['hate'],0,5,10865,10,0.0,
2245,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,sexual predator,['Screener'],['hate'],0,5,10645,10,0.0,
8197,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,contempt despise dislike,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33245,45,0.0,
2281,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,sexual predator,['Screener'],['hate'],0,5,10660,12,0.0,
7408,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,contempt self admission intolerance,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33545,47,0.0,
7252,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt self admission intolerance,['Screener'],['hate'],0,5,10820,11,0.0,
6012,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,attacking derogatory term,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33395,44,0.0,
719,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,insects,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,34025,47,0.0,
9938,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,segregation,['Screener'],['hate'],0,5,10730,10,0.0,
11735,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,attack concept associated protected characteristics,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33245,45,0.0,
2777,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,criminal,['Screener'],['hate'],0,5,10945,10,0.0,
8179,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,contempt despise dislike,['Screener'],['hate'],0,5,10675,10,0.0,
1851,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,feces,['Screener'],['hate'],0,5,10620,10,0.0,
12023,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,spread virus,['Screener'],['hate'],0,5,10925,11,0.0,
6443,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,less than adequate,['Screener'],['hate'],0,5,11555,10,0.0,
7522,mistral:7b,hatemoderate,graph_mv,escalate,hate,,1,0,0,0,0,contempt shouldnt exist,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33230,46,0.0,
16239,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,disease,['Screener'],['hate'],0,5,10645,10,0.0,
4140,mistral:7b,hatemoderate,graph_mv,hate,hate,1,0,0,0,0,0,hatecrime victim,['Screener'],['hate'],0,5,10665,10,0.0,
29697,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,10670,10,0.0,
2990,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,curse profane,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33140,46,0.0,
2039,mistral:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,certain objects,['Screener'],['not_hate'],0,5,10720,25,0.0,
29347,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,economic exclusion,['Screener'],['hate'],0,5,10725,10,0.0,
9324,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,attacking education,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33890,45,0.0,
12443,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,attacking appearance,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33230,46,0.0,
3864,mistral:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,deny existence,['Screener'],['not_hate'],0,5,10650,25,0.0,
9364,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,attacking education,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,34085,45,0.0,
4859,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking intellectual capability,['Screener'],['hate'],0,5,11555,12,0.0,
18393,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,social exclusion,['Screener'],['hate'],0,5,10685,10,0.0,
11552,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,bacteria,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33245,45,0.0,
22303,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,contempt despise dislike,['Screener'],['hate'],0,5,10640,10,0.0,
29121,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,10680,10,0.0,
17387,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,attacking character trait,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33330,47,0.0,
7000,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,criminal,['Screener'],['hate'],0,5,10725,10,0.0,
17467,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking character trait,['Screener'],['hate'],0,5,10660,10,0.0,
16455,mistral:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,subhumanity,['Screener'],['not_hate'],0,5,10800,25,0.0,
8339,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,curse sexual,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33105,43,0.0,
29461,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,political exclusion,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33120,49,0.0,
11484,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,bacteria,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33180,43,0.0,
29680,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,10635,10,0.0,
29536,mistral:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,political exclusion,['Screener'],['not_hate'],0,5,10750,25,0.0,
29179,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,10660,11,0.0,
3000,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse profane,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'hate']",2,15,33770,42,0.0,
28024,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,contempt self admission intolerance,['Screener'],['hate'],0,5,10700,10,0.0,
29118,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,10635,10,0.0,
7041,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,criminal,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33335,45,0.0,
23916,mistral:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking mental health,['Screener'],['not_hate'],0,5,10660,25,0.0,
10343,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,deviating norm,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33110,47,0.0,
7003,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,criminal,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33110,47,0.0,
22349,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,contempt despise dislike,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33275,47,0.0,
18388,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,social exclusion,['Screener'],['hate'],0,5,10815,10,0.0,
11507,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,bacteria,['Screener'],['hate'],0,5,10660,12,0.0,
29140,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,10635,11,0.0,
29599,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,10665,10,0.0,
25877,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,insects,['Screener'],['hate'],0,5,10730,10,0.0,
8399,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,curse sexual,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33065,46,0.0,
29541,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,political exclusion,['Screener'],['hate'],0,5,10720,10,0.0,
14462,mistral:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,better worse than,['Screener'],['not_hate'],0,5,10675,25,0.0,
2935,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse profane,['Screener'],['hate'],0,5,10660,11,0.0,
9332,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,attacking education,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33155,45,0.0,
1029,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,attacking hygiene,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33125,50,0.0,
13516,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,segregation,['Screener'],['hate'],0,5,11435,10,0.0,
19411,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,disgust repulsion,['Screener'],['hate'],0,5,10675,10,0.0,
11490,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,bacteria,['Screener'],['hate'],0,5,10665,11,0.0,
2977,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse profane,['Screener'],['hate'],0,5,10690,10,0.0,
8346,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,curse sexual,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33050,46,0.0,
25978,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,curse genitalia,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33105,44,0.0,
13502,mistral:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,segregation,['Screener'],['hate'],0,5,10980,11,0.0,
8360,mistral:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,curse sexual,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,33080,48,0.0,
