input_id,model,dataset,condition,final_label,ground_truth,correct,escalated_to_human,self_refused,prompt_injected,injection_detected,parse_failed,category,nodes_used,node_labels,escalation_count,total_pulls,total_tokens_input,total_tokens_output,cost_usd,arm_elimination_trace,final_confidence,leading_candidate,leading_estimate,leading_wrong,arm_estimates_json
4859,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking intellectual capability,['Screener'],['hate'],0,5,10315,15,0.0,,1.0,hate,1.0,1,
7000,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,criminal,['Screener'],['hate'],0,5,9535,15,0.0,,1.0,hate,1.0,1,
7003,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,criminal,['Screener'],['not_hate'],0,5,9460,20,0.0,,1.0,not_hate,1.0,0,
7041,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,criminal,['Screener'],['hate'],0,5,9540,15,0.0,,1.0,hate,1.0,1,
8339,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse sexual,['Screener'],['hate'],0,5,9465,15,0.0,,1.0,hate,1.0,1,
8346,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse sexual,['Screener'],['hate'],0,5,9450,15,0.0,,0.8,hate,0.8,1,
8360,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse sexual,['Screener'],['hate'],0,5,9450,15,0.0,,1.0,hate,1.0,1,
8399,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse sexual,['Screener'],['hate'],0,5,9455,15,0.0,,0.8,hate,0.8,1,
9324,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking education,['Screener'],['not_hate'],0,5,9710,19,0.0,,0.8,not_hate,0.8,0,
9332,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking education,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,19010,34,0.0,,0.6,not_hate,0.6,0,
9364,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking education,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'hate']",2,15,30365,45,0.0,,0.6,hate,0.6,1,
10343,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,deviating norm,['Screener'],['hate'],0,5,9470,15,0.0,,1.0,hate,1.0,1,
11484,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,bacteria,['Screener'],['hate'],0,5,9490,15,0.0,,1.0,hate,1.0,1,
11490,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,bacteria,['Screener'],['hate'],0,5,9490,15,0.0,,0.8,hate,0.8,1,
11507,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,bacteria,['Screener'],['hate'],0,5,9485,15,0.0,,0.6,hate,0.6,1,
11552,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,bacteria,['Screener'],['hate'],0,5,9510,15,0.0,,0.8,hate,0.8,1,
12443,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking appearance,['Screener'],['hate'],0,5,9510,15,0.0,,0.6,hate,0.6,1,
13502,qwen2.5:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,segregation,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,30320,45,0.0,,,,,,
13516,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,segregation,['Screener'],['hate'],0,5,10205,15,0.0,,1.0,hate,1.0,1,
14462,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,better worse than,['Screener'],['not_hate'],0,5,9500,20,0.0,,1.0,not_hate,1.0,0,
16455,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,subhumanity,['Screener'],['not_hate'],0,5,9595,20,0.0,,1.0,not_hate,1.0,0,
17387,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking character trait,['Screener'],['not_hate'],0,5,9525,20,0.0,,1.0,not_hate,1.0,0,
17467,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,attacking character trait,['Screener'],['hate'],0,5,9480,15,0.0,,1.0,hate,1.0,1,
18388,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,social exclusion,"['Screener', 'Analyst']","['escalate', 'hate']",1,10,19310,30,0.0,,0.6,hate,0.6,1,
18393,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,social exclusion,['Screener'],['hate'],0,5,9505,15,0.0,,1.0,hate,1.0,1,
19411,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,disgust repulsion,['Screener'],['hate'],0,5,9495,15,0.0,,1.0,hate,1.0,1,
22303,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,contempt despise dislike,['Screener'],['hate'],0,5,9460,15,0.0,,1.0,hate,1.0,1,
22349,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,contempt despise dislike,"['Screener', 'Analyst']","['escalate', 'not_hate']",1,10,19070,35,0.0,,1.0,not_hate,1.0,0,
23916,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,attacking mental health,['Screener'],['not_hate'],0,5,9485,20,0.0,,1.0,not_hate,1.0,0,
25877,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,insects,['Screener'],['not_hate'],0,5,9540,20,0.0,,1.0,not_hate,1.0,0,
25978,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,curse genitalia,['Screener'],['hate'],0,5,9465,15,0.0,,1.0,hate,1.0,1,
28024,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,contempt self admission intolerance,['Screener'],['hate'],0,5,9505,15,0.0,,1.0,hate,1.0,1,
29118,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,9460,15,0.0,,1.0,hate,1.0,1,
29121,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,9500,15,0.0,,1.0,hate,1.0,1,
29140,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,9460,15,0.0,,1.0,hate,1.0,1,
29179,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,violent speech,['Screener'],['hate'],0,5,9480,15,0.0,,1.0,hate,1.0,1,
29347,qwen2.5:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,economic exclusion,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,29640,45,0.0,,,,,,
29461,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,political exclusion,['Screener'],['hate'],0,5,9455,15,0.0,,0.8,hate,0.8,1,
29536,qwen2.5:7b,hatemoderate,graph_mv,not_hate,not_hate,1,0,0,0,0,0,political exclusion,['Screener'],['not_hate'],0,5,9560,18,0.0,,0.6,not_hate,0.6,0,
29541,qwen2.5:7b,hatemoderate,graph_mv,escalate,not_hate,,1,0,0,0,0,political exclusion,"['Screener', 'Analyst', 'Adjudicator']","['escalate', 'escalate', 'escalate']",3,15,29635,45,0.0,,,,,,
29599,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,9490,15,0.0,,1.0,hate,1.0,1,
29680,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,9460,15,0.0,,1.0,hate,1.0,1,
29697,qwen2.5:7b,hatemoderate,graph_mv,hate,not_hate,0,0,0,0,0,0,filth,['Screener'],['hate'],0,5,9495,15,0.0,,1.0,hate,1.0,1,
