input_id,model,dataset,condition,final_label,ground_truth,correct,escalated_to_human,self_refused,prompt_injected,injection_detected,parse_failed,category,nodes_used,node_labels,escalation_count,total_pulls,total_tokens_input,total_tokens_output,cost_usd,arm_elimination_trace,final_confidence,leading_candidate,leading_estimate,leading_wrong,arm_estimates_json
9723,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,2122,2,0.0,,,hate,,0,
6147,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking derogatory term,['single_agent'],['hate'],0,1,2144,2,0.0,,,hate,,0,
124,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,2110,2,0.0,,,hate,,0,
3757,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,harmful stereotype,['single_agent'],['hate'],0,1,2115,2,0.0,,,hate,,0,
9143,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,disgust repulsion,['single_agent'],['hate'],0,1,2119,2,0.0,,,hate,,0,
7215,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt self admission intolerance,['single_agent'],['hate'],0,1,2138,2,0.0,,,hate,,0,
6145,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking derogatory term,['single_agent'],['escalate'],0,1,2133,3,0.0,,,escalate,,1,
3721,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,harmful stereotype,['single_agent'],['hate'],0,1,2115,2,0.0,,,hate,,0,
4618,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking appearance,['single_agent'],['hate'],0,1,2104,2,0.0,,,hate,,0,
7111,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,2106,3,0.0,,,escalate,,1,
2419,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,subhumanity,['single_agent'],['hate'],0,1,2152,2,0.0,,,hate,,0,
2245,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,sexual predator,['single_agent'],['hate'],0,1,2108,2,0.0,,,hate,,0,
8197,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt despise dislike,['single_agent'],['hate'],0,1,2117,2,0.0,,,hate,,0,
2281,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,sexual predator,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,0,
7408,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt self admission intolerance,['single_agent'],['escalate'],0,1,2137,3,0.0,,,escalate,,1,
7252,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt self admission intolerance,['single_agent'],['hate'],0,1,2143,2,0.0,,,hate,,0,
6012,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking derogatory term,['single_agent'],['hate'],0,1,2126,2,0.0,,,hate,,0,
719,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,insects,['single_agent'],['escalate'],0,1,2169,3,0.0,,,escalate,,1,
9938,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,segregation,['single_agent'],['hate'],0,1,2125,2,0.0,,,hate,,0,
11735,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['hate'],0,1,2117,2,0.0,,,hate,,0,
2777,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,2168,2,0.0,,,hate,,0,
8179,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt despise dislike,['single_agent'],['hate'],0,1,2114,2,0.0,,,hate,,0,
1851,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,feces,['single_agent'],['hate'],0,1,2103,2,0.0,,,hate,,0,
12023,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,spread virus,['single_agent'],['hate'],0,1,2164,2,0.0,,,hate,,0,
6443,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,2290,2,0.0,,,hate,,0,
7522,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt shouldnt exist,['single_agent'],['escalate'],0,1,2116,3,0.0,,,escalate,,1,
16239,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,disease,['single_agent'],['hate'],0,1,2108,2,0.0,,,hate,,0,
4140,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,2112,2,0.0,,,hate,,0,
29697,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,2113,2,0.0,,,hate,,1,
2990,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,2110,2,0.0,,,hate,,1,
2039,mistral:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,certain objects,['single_agent'],['not_hate'],0,1,2123,5,0.0,,,not_hate,,0,
29347,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,economic exclusion,['single_agent'],['hate'],0,1,2124,2,0.0,,,hate,,1,
9324,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking education,['single_agent'],['escalate'],0,1,2160,3,0.0,,,escalate,,1,
12443,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking appearance,['single_agent'],['hate'],0,1,2116,2,0.0,,,hate,,1,
3864,mistral:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deny existence,['single_agent'],['not_hate'],0,1,2109,5,0.0,,,not_hate,,0,
9364,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking education,['single_agent'],['escalate'],0,1,2173,3,0.0,,,escalate,,1,
4859,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking intellectual capability,['single_agent'],['hate'],0,1,2290,2,0.0,,,hate,,1,
18393,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,social exclusion,['single_agent'],['hate'],0,1,2116,2,0.0,,,hate,,1,
11552,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,2117,3,0.0,,,escalate,,1,
22303,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,contempt despise dislike,['single_agent'],['hate'],0,1,2107,2,0.0,,,hate,,1,
29121,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,2115,2,0.0,,,hate,,1,
17387,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking character trait,['single_agent'],['escalate'],0,1,2120,3,0.0,,,escalate,,1,
7000,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,2124,2,0.0,,,hate,,1,
17467,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking character trait,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,1,
16455,mistral:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,subhumanity,['single_agent'],['not_hate'],0,1,2139,5,0.0,,,not_hate,,0,
8339,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,2107,2,0.0,,,hate,,1,
29461,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,political exclusion,['single_agent'],['hate'],0,1,2106,2,0.0,,,hate,,1,
11484,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,bacteria,['single_agent'],['hate'],0,1,2112,2,0.0,,,hate,,1,
29680,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,2106,2,0.0,,,hate,,1,
29536,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,political exclusion,['single_agent'],['hate'],0,1,2129,2,0.0,,,hate,,1,
29179,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,1,
3000,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,2151,2,0.0,,,hate,,1,
28024,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,contempt self admission intolerance,['single_agent'],['hate'],0,1,2119,2,0.0,,,hate,,1,
29118,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,2106,2,0.0,,,hate,,1,
7041,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,2123,2,0.0,,,hate,,1,
23916,mistral:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking mental health,['single_agent'],['not_hate'],0,1,2111,5,0.0,,,not_hate,,0,
10343,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,2108,2,0.0,,,hate,,1,
7003,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,criminal,['single_agent'],['escalate'],0,1,2108,3,0.0,,,escalate,,1,
22349,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,contempt despise dislike,['single_agent'],['escalate'],0,1,2119,3,0.0,,,escalate,,1,
18388,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,social exclusion,['single_agent'],['hate'],0,1,2142,2,0.0,,,hate,,1,
11507,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,bacteria,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,1,
29140,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,2106,2,0.0,,,hate,,1,
29599,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,2112,2,0.0,,,hate,,1,
25877,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,insects,['single_agent'],['hate'],0,1,2125,2,0.0,,,hate,,1,
8399,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,2105,2,0.0,,,hate,,1,
29541,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,political exclusion,['single_agent'],['hate'],0,1,2123,2,0.0,,,hate,,1,
14462,mistral:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,better worse than,['single_agent'],['not_hate'],0,1,2114,5,0.0,,,not_hate,,0,
2935,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,1,
9332,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking education,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,1,
1029,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,2109,3,0.0,,,escalate,,1,
13516,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,segregation,['single_agent'],['hate'],0,1,2266,2,0.0,,,hate,,1,
19411,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,disgust repulsion,['single_agent'],['hate'],0,1,2114,2,0.0,,,hate,,1,
11490,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,bacteria,['single_agent'],['hate'],0,1,2112,2,0.0,,,hate,,1,
2977,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,2117,2,0.0,,,hate,,1,
8346,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,2104,2,0.0,,,hate,,1,
25978,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse genitalia,['single_agent'],['hate'],0,1,2107,2,0.0,,,hate,,1,
13502,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,segregation,['single_agent'],['hate'],0,1,2175,2,0.0,,,hate,,1,
8360,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,2106,2,0.0,,,hate,,1,
5484,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking mental health,['single_agent'],['hate'],0,1,2140,2,0.0,,,hate,,0,
3640,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,harmful stereotype,['single_agent'],['hate'],0,1,2105,2,0.0,,,hate,,0,
7509,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt shouldnt exist,['single_agent'],['hate'],0,1,2114,2,0.0,,,hate,,0,
1007,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,1,
7099,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,2106,4,0.0,,,escalate,,1,
6663,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,2139,2,0.0,,,hate,,0,
10855,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,economic exclusion,['single_agent'],['hate'],0,1,2112,2,0.0,,,hate,,0,
27053,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,contempt shouldnt exist,['single_agent'],['hate'],0,1,2112,2,0.0,,,hate,,1,
17476,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking character trait,['single_agent'],['hate'],0,1,2110,2,0.0,,,hate,,1,
14520,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,2108,4,0.0,,,escalate,,1,
22529,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,spread virus,['single_agent'],['escalate'],0,1,2112,3,0.0,,,escalate,,1,
10389,mistral:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deviating norm,['single_agent'],['not_hate'],0,1,2134,5,0.0,,,not_hate,,0,
29667,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,2120,2,0.0,,,hate,,1,
9323,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking education,['single_agent'],['escalate'],0,1,2116,3,0.0,,,escalate,,1,
8508,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,2137,2,0.0,,,hate,,0,
6605,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,2113,2,0.0,,,hate,,0,
3976,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,2124,3,0.0,,,escalate,,1,
10540,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,political exclusion,['single_agent'],['hate'],0,1,2126,2,0.0,,,hate,,0,
10331,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,explicit exclusion,['single_agent'],['hate'],0,1,2125,2,0.0,,,hate,,0,
3988,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,2115,3,0.0,,,escalate,,1,
6986,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,criminal,['single_agent'],['escalate'],0,1,2106,4,0.0,,,escalate,,1,
3990,mistral:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,2134,3,0.0,,,escalate,,1,
11117,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,social exclusion,['single_agent'],['escalate'],0,1,2108,3,0.0,,,escalate,,1,
10802,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,2114,3,0.0,,,escalate,,1,
6350,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,2105,2,0.0,,,hate,,0,
425,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,2114,2,0.0,,,hate,,0,
1721,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,dehumanization animal,['single_agent'],['hate'],0,1,2103,2,0.0,,,hate,,0,
7529,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt shouldnt exist,['single_agent'],['escalate'],0,1,2114,3,0.0,,,escalate,,1,
5764,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking character trait,['single_agent'],['hate'],0,1,2107,2,0.0,,,hate,,0,
9389,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking education,['single_agent'],['hate'],0,1,2118,2,0.0,,,hate,,1,
10288,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,explicit exclusion,['single_agent'],['hate'],0,1,2113,2,0.0,,,hate,,0,
11443,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,change sexual,['single_agent'],['hate'],0,1,2117,2,0.0,,,hate,,0,
4637,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking appearance,['single_agent'],['hate'],0,1,2160,2,0.0,,,hate,,0,
4372,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,2135,2,0.0,,,hate,,0,
4336,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,2110,4,0.0,,,escalate,,1,
9915,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,2145,3,0.0,,,escalate,,1,
2461,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,subhumanity,['single_agent'],['hate'],0,1,2182,2,0.0,,,hate,,0,
3377,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,deny existence,['single_agent'],['hate'],0,1,2117,2,0.0,,,hate,,0,
452,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,violent speech,['single_agent'],['escalate'],0,1,2116,3,0.0,,,escalate,,1,
6999,mistral:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,2109,2,0.0,,,hate,,1,
12005,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,spread virus,['single_agent'],['hate'],0,1,2125,2,0.0,,,hate,,0,
8454,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,2104,2,0.0,,,hate,,0,
11757,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['hate'],0,1,2268,2,0.0,,,hate,,0,
2286,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,sexual predator,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,0,
4011,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,hatecrime victim,['single_agent'],['escalate'],0,1,2110,3,0.0,,,escalate,,1,
7219,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt self admission intolerance,['single_agent'],['escalate'],0,1,2130,3,0.0,,,escalate,,1,
16076,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,segregation,['single_agent'],['hate'],0,1,2111,2,0.0,,,hate,,0,
9136,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,disgust repulsion,['single_agent'],['hate'],0,1,2164,2,0.0,,,hate,,0,
442,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,2107,2,0.0,,,hate,,0,
761,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,insects,['single_agent'],['hate'],0,1,2114,2,0.0,,,hate,,0,
12080,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,spread virus,['single_agent'],['hate'],0,1,2161,2,0.0,,,hate,,0,
8163,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt despise dislike,['single_agent'],['escalate'],0,1,2118,3,0.0,,,escalate,,1,
11200,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,social exclusion,['single_agent'],['hate'],0,1,2108,2,0.0,,,hate,,0,
4291,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,2110,2,0.0,,,hate,,0,
2792,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,2104,2,0.0,,,hate,,0,
4523,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking appearance,['single_agent'],['hate'],0,1,2110,2,0.0,,,hate,,0,
460,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,2108,2,0.0,,,hate,,0,
9939,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,segregation,['single_agent'],['hate'],0,1,2126,2,0.0,,,hate,,0,
4224,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,2115,2,0.0,,,hate,,0,
906,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,bacteria,['single_agent'],['hate'],0,1,2117,2,0.0,,,hate,,0,
10985,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,2122,3,0.0,,,escalate,,1,
4525,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking appearance,['single_agent'],['hate'],0,1,2119,2,0.0,,,hate,,0,
6936,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,2108,3,0.0,,,escalate,,1,
11836,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['hate'],0,1,2106,2,0.0,,,hate,,0,
6384,mistral:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,less than adequate,['single_agent'],['escalate'],0,1,2109,3,0.0,,,escalate,,1,
4046,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,2109,2,0.0,,,hate,,0,
4170,mistral:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,2115,2,0.0,,,hate,,0,
