input_id,model,dataset,condition,final_label,ground_truth,correct,escalated_to_human,self_refused,prompt_injected,injection_detected,parse_failed,category,nodes_used,node_labels,escalation_count,total_pulls,total_tokens_input,total_tokens_output,cost_usd,arm_elimination_trace
17387,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking character trait,['single_agent'],['not_hate'],0,1,1838,4,0.0,
7000,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1840,4,0.0,
17467,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking character trait,['single_agent'],['not_hate'],0,1,1829,4,0.0,
16455,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,subhumanity,['single_agent'],['not_hate'],0,1,1852,4,0.0,
8339,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,1826,3,0.0,
29461,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,political exclusion,['single_agent'],['not_hate'],0,1,1824,4,0.0,
11484,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,bacteria,['single_agent'],['not_hate'],0,1,1831,4,0.0,
29680,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,1825,3,0.0,
29536,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,political exclusion,['single_agent'],['not_hate'],0,1,1845,4,0.0,
29179,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1829,3,0.0,
3000,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,1863,3,0.0,
28024,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,contempt self admission intolerance,['single_agent'],['hate'],0,1,1834,3,0.0,
29118,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,violent speech,['single_agent'],['not_hate'],0,1,1825,4,0.0,
7041,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1841,4,0.0,
23916,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking mental health,['single_agent'],['not_hate'],0,1,1830,4,0.0,
10343,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deviating norm,['single_agent'],['not_hate'],0,1,1827,4,0.0,
7003,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1825,4,0.0,
22349,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,contempt despise dislike,['single_agent'],['not_hate'],0,1,1835,4,0.0,
18388,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,social exclusion,['single_agent'],['escalate'],0,1,1859,3,0.0,
11507,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,1830,3,0.0,
29140,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,violent speech,['single_agent'],['not_hate'],0,1,1825,4,0.0,
29599,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,filth,['single_agent'],['escalate'],0,1,1831,3,0.0,
25877,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,insects,['single_agent'],['not_hate'],0,1,1841,4,0.0,
8399,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,curse sexual,['single_agent'],['not_hate'],0,1,1824,4,0.0,
29541,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,political exclusion,['single_agent'],['hate'],0,1,1839,3,0.0,
14462,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,better worse than,['single_agent'],['not_hate'],0,1,1833,4,0.0,
2935,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse profane,['single_agent'],['escalate'],0,1,1828,3,0.0,
9332,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking education,['single_agent'],['not_hate'],0,1,1829,4,0.0,
1029,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1827,3,0.0,
13516,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1973,3,0.0,
19411,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,disgust repulsion,['single_agent'],['hate'],0,1,1832,3,0.0,
11490,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,1831,3,0.0,
2977,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,1834,3,0.0,
8346,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse sexual,['single_agent'],['escalate'],0,1,1823,3,0.0,
25978,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse genitalia,['single_agent'],['hate'],0,1,1826,3,0.0,
13502,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,segregation,['single_agent'],['hate'],0,1,1886,3,0.0,
8360,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,1823,3,0.0,
5484,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking mental health,['single_agent'],['escalate'],0,1,1876,3,0.0,,,escalate,,1,
3640,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,harmful stereotype,['single_agent'],['escalate'],0,1,1844,3,0.0,,,escalate,,1,
7509,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt shouldnt exist,['single_agent'],['escalate'],0,1,1852,3,0.0,,,escalate,,1,
1007,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,1849,3,0.0,,,hate,,1,
7099,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,1845,3,0.0,,,escalate,,1,
6663,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,1875,3,0.0,,,hate,,0,
10855,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,1850,3,0.0,,,escalate,,1,
27053,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,contempt shouldnt exist,['single_agent'],['escalate'],0,1,1850,3,0.0,,,escalate,,1,
17476,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking character trait,['single_agent'],['hate'],0,1,1846,3,0.0,,,hate,,1,
14520,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,better worse than,['single_agent'],['not_hate'],0,1,1847,4,0.0,,,not_hate,,0,
22529,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,spread virus,['single_agent'],['not_hate'],0,1,1850,4,0.0,,,not_hate,,0,
10389,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deviating norm,['single_agent'],['not_hate'],0,1,1870,4,0.0,,,not_hate,,0,
29667,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,filth,['single_agent'],['escalate'],0,1,1855,3,0.0,,,escalate,,1,
9323,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking education,['single_agent'],['escalate'],0,1,1855,3,0.0,,,escalate,,1,
8508,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,1861,3,0.0,,,hate,,0,
6605,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,1851,3,0.0,,,hate,,0,
3976,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deny existence,['single_agent'],['not_hate'],0,1,1861,4,0.0,,,not_hate,,0,
10540,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,political exclusion,['single_agent'],['escalate'],0,1,1864,3,0.0,,,escalate,,1,
10331,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,explicit exclusion,['single_agent'],['escalate'],0,1,1864,3,0.0,,,escalate,,1,
3988,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deny existence,['single_agent'],['not_hate'],0,1,1854,4,0.0,,,not_hate,,0,
6986,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1844,4,0.0,,,not_hate,,0,
3990,llama3.1:8b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,1870,3,0.0,,,escalate,,1,
11117,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,social exclusion,['single_agent'],['escalate'],0,1,1846,3,0.0,,,escalate,,1,
10802,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,1852,3,0.0,,,escalate,,1,
6350,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,1842,3,0.0,,,hate,,0,
425,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,violent speech,['single_agent'],['escalate'],0,1,1851,3,0.0,,,escalate,,1,
1721,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,dehumanization animal,['single_agent'],['hate'],0,1,1842,3,0.0,,,hate,,0,
7529,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt shouldnt exist,['single_agent'],['escalate'],0,1,1851,3,0.0,,,escalate,,1,
5764,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking character trait,['single_agent'],['hate'],0,1,1846,3,0.0,,,hate,,0,
9389,llama3.1:8b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking education,['single_agent'],['hate'],0,1,1855,3,0.0,,,hate,,1,
10288,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,explicit exclusion,['single_agent'],['escalate'],0,1,1851,3,0.0,,,escalate,,1,
11443,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,change sexual,['single_agent'],['escalate'],0,1,1854,3,0.0,,,escalate,,1,
4637,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking appearance,['single_agent'],['escalate'],0,1,1895,3,0.0,,,escalate,,1,
4372,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1873,3,0.0,,,escalate,,1,
4336,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1849,3,0.0,,,escalate,,1,
9915,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1881,3,0.0,,,escalate,,1,
2461,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,subhumanity,['single_agent'],['hate'],0,1,1917,3,0.0,,,hate,,0,
3377,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,1853,3,0.0,,,escalate,,1,
452,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,violent speech,['single_agent'],['escalate'],0,1,1855,3,0.0,,,escalate,,1,
6999,llama3.1:8b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1846,4,0.0,,,not_hate,,0,
12005,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,spread virus,['single_agent'],['hate'],0,1,1861,3,0.0,,,hate,,0,
8454,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,1843,3,0.0,,,hate,,0,
11757,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['escalate'],0,1,1994,3,0.0,,,escalate,,1,
2286,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,sexual predator,['single_agent'],['hate'],0,1,1850,3,0.0,,,hate,,0,
4011,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,1848,3,0.0,,,hate,,0,
7219,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt self admission intolerance,['single_agent'],['escalate'],0,1,1863,3,0.0,,,escalate,,1,
16076,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1849,3,0.0,,,escalate,,1,
9136,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,disgust repulsion,['single_agent'],['escalate'],0,1,1897,3,0.0,,,escalate,,1,
442,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,violent speech,['single_agent'],['escalate'],0,1,1845,3,0.0,,,escalate,,1,
761,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,insects,['single_agent'],['escalate'],0,1,1852,3,0.0,,,escalate,,1,
12080,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,spread virus,['single_agent'],['escalate'],0,1,1891,3,0.0,,,escalate,,1,
8163,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt despise dislike,['single_agent'],['escalate'],0,1,1856,3,0.0,,,escalate,,1,
11200,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,social exclusion,['single_agent'],['hate'],0,1,1846,3,0.0,,,hate,,0,
4291,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,1849,3,0.0,,,hate,,0,
2792,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,criminal,['single_agent'],['escalate'],0,1,1842,3,0.0,,,escalate,,1,
4523,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking appearance,['single_agent'],['escalate'],0,1,1848,3,0.0,,,escalate,,1,
460,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1847,3,0.0,,,hate,,0,
9939,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1864,3,0.0,,,escalate,,1,
4224,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1850,3,0.0,,,escalate,,1,
906,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,1852,3,0.0,,,escalate,,1,
10985,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,1860,3,0.0,,,escalate,,1,
4525,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking appearance,['single_agent'],['escalate'],0,1,1856,3,0.0,,,escalate,,1,
6936,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,1847,3,0.0,,,escalate,,1,
11836,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['escalate'],0,1,1845,3,0.0,,,escalate,,1,
6384,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,1847,3,0.0,,,hate,,0,
4046,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,1847,3,0.0,,,hate,,0,
4170,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,hatecrime victim,['single_agent'],['escalate'],0,1,1852,3,0.0,,,escalate,,1,
4228,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1850,3,0.0,,,escalate,,1,
9954,llama3.1:8b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1873,3,0.0,,,escalate,,1,
4857,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking intellectual capability,['single_agent'],['hate'],0,1,1854,3,0.0,,,hate,,0,
5459,llama3.1:8b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking mental health,['single_agent'],['hate'],0,1,1870,3,0.0,,,hate,,0,
