input_id,model,dataset,condition,final_label,ground_truth,correct,escalated_to_human,self_refused,prompt_injected,injection_detected,parse_failed,category,nodes_used,node_labels,escalation_count,total_pulls,total_tokens_input,total_tokens_output,cost_usd,arm_elimination_trace
124,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,1857,3,0.0,
3757,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,harmful stereotype,['single_agent'],['hate'],0,1,1862,3,0.0,
9143,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,disgust repulsion,['single_agent'],['hate'],0,1,1866,3,0.0,
7215,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt self admission intolerance,['single_agent'],['escalate'],0,1,1878,3,0.0,
6145,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking derogatory term,['single_agent'],['escalate'],0,1,1875,3,0.0,
3721,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,harmful stereotype,['single_agent'],['escalate'],0,1,1862,3,0.0,
4618,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking appearance,['single_agent'],['hate'],0,1,1852,3,0.0,
7111,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,1854,3,0.0,
2419,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,subhumanity,['single_agent'],['hate'],0,1,1898,3,0.0,
2245,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,sexual predator,['single_agent'],['hate'],0,1,1856,3,0.0,
8197,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt despise dislike,['single_agent'],['hate'],0,1,1863,3,0.0,
2281,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,sexual predator,['single_agent'],['hate'],0,1,1858,3,0.0,
7408,qwen2.5:7b,hatemoderate,single_agent,not_hate,hate,0,0,0,0,0,0,contempt self admission intolerance,['single_agent'],['not_hate'],0,1,1879,4,0.0,
7252,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt self admission intolerance,['single_agent'],['escalate'],0,1,1884,3,0.0,
6012,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking derogatory term,['single_agent'],['escalate'],0,1,1873,3,0.0,
719,qwen2.5:7b,hatemoderate,single_agent,not_hate,hate,0,0,0,0,0,0,insects,['single_agent'],['not_hate'],0,1,1905,4,0.0,
9938,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1871,3,0.0,
11735,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['escalate'],0,1,1863,3,0.0,
2777,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,1907,3,0.0,
8179,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt despise dislike,['single_agent'],['hate'],0,1,1860,3,0.0,
1851,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,feces,['single_agent'],['hate'],0,1,1851,3,0.0,
12023,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,spread virus,['single_agent'],['hate'],0,1,1905,3,0.0,
6443,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,2027,3,0.0,
7522,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt shouldnt exist,['single_agent'],['escalate'],0,1,1863,3,0.0,
16239,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,disease,['single_agent'],['hate'],0,1,1854,3,0.0,
4140,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,1859,3,0.0,
29697,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,1861,3,0.0,
2990,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse profane,['single_agent'],['escalate'],0,1,1858,3,0.0,
2039,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,certain objects,['single_agent'],['not_hate'],0,1,1869,4,0.0,
29347,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,1871,3,0.0,
9324,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking education,['single_agent'],['not_hate'],0,1,1904,4,0.0,
12443,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking appearance,['single_agent'],['escalate'],0,1,1864,3,0.0,
3864,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deny existence,['single_agent'],['not_hate'],0,1,1857,4,0.0,
9364,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking education,['single_agent'],['escalate'],0,1,1918,3,0.0,
4859,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking intellectual capability,['single_agent'],['escalate'],0,1,2025,3,0.0,
18393,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,social exclusion,['single_agent'],['hate'],0,1,1863,3,0.0,
11552,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,bacteria,['single_agent'],['not_hate'],0,1,1864,4,0.0,
22303,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,contempt despise dislike,['single_agent'],['hate'],0,1,1854,3,0.0,
29121,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1862,3,0.0,
17387,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking character trait,['single_agent'],['not_hate'],0,1,1867,4,0.0,
7000,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,1869,3,0.0,
17467,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking character trait,['single_agent'],['hate'],0,1,1858,3,0.0,
16455,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,subhumanity,['single_agent'],['not_hate'],0,1,1881,4,0.0,
8339,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse sexual,['single_agent'],['escalate'],0,1,1855,3,0.0,
29461,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,political exclusion,['single_agent'],['escalate'],0,1,1853,3,0.0,
11484,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,1860,3,0.0,
29680,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,1854,3,0.0,
29536,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,political exclusion,['single_agent'],['not_hate'],0,1,1874,4,0.0,
29179,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1858,3,0.0,
3000,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse profane,['single_agent'],['escalate'],0,1,1892,3,0.0,
28024,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,contempt self admission intolerance,['single_agent'],['hate'],0,1,1863,3,0.0,
29118,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1854,3,0.0,
7041,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,1870,3,0.0,
23916,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking mental health,['single_agent'],['not_hate'],0,1,1859,4,0.0,
10343,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,1856,3,0.0,
7003,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1854,4,0.0,
22349,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,contempt despise dislike,['single_agent'],['not_hate'],0,1,1864,4,0.0,
18388,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,social exclusion,['single_agent'],['escalate'],0,1,1888,3,0.0,
11507,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,1859,3,0.0,
29140,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1854,3,0.0,
29599,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,filth,['single_agent'],['hate'],0,1,1860,3,0.0,
25877,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,insects,['single_agent'],['not_hate'],0,1,1870,4,0.0,
8399,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse sexual,['single_agent'],['escalate'],0,1,1853,3,0.0,
29541,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,political exclusion,['single_agent'],['escalate'],0,1,1868,3,0.0,
14462,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,better worse than,['single_agent'],['not_hate'],0,1,1862,4,0.0,
2935,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse profane,['single_agent'],['escalate'],0,1,1857,3,0.0,
9332,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,attacking education,['single_agent'],['not_hate'],0,1,1858,4,0.0,
1029,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1856,3,0.0,
13516,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,segregation,['single_agent'],['hate'],0,1,2003,3,0.0,
19411,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,disgust repulsion,['single_agent'],['hate'],0,1,1861,3,0.0,
11490,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,1860,3,0.0,
2977,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse profane,['single_agent'],['hate'],0,1,1863,3,0.0,
8346,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse sexual,['single_agent'],['escalate'],0,1,1852,3,0.0,
25978,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,curse genitalia,['single_agent'],['hate'],0,1,1855,3,0.0,
13502,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1915,3,0.0,
8360,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,curse sexual,['single_agent'],['escalate'],0,1,1852,3,0.0,
5484,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking mental health,['single_agent'],['hate'],0,1,1905,3,0.0,,,hate,,0,
3640,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,harmful stereotype,['single_agent'],['hate'],0,1,1873,3,0.0,,,hate,,0,
7509,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,contempt shouldnt exist,['single_agent'],['hate'],0,1,1881,3,0.0,,,hate,,0,
1007,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,1878,3,0.0,,,hate,,1,
7099,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,1874,3,0.0,,,escalate,,1,
6663,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,1904,3,0.0,,,hate,,0,
10855,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,1879,3,0.0,,,escalate,,1,
8508,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,1901,3,0.0,,,hate,,0,
6605,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,deviating norm,['single_agent'],['hate'],0,1,1880,3,0.0,,,hate,,0,
3976,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,deny existence,['single_agent'],['not_hate'],0,1,1890,4,0.0,,,not_hate,,0,
10540,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,political exclusion,['single_agent'],['escalate'],0,1,1893,3,0.0,,,escalate,,1,
10331,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,explicit exclusion,['single_agent'],['escalate'],0,1,1893,3,0.0,,,escalate,,1,
3988,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,1883,3,0.0,,,escalate,,1,
6986,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1873,4,0.0,,,not_hate,,0,
3990,qwen2.5:7b,hatemoderate,single_agent,escalate,not_hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,1899,3,0.0,,,escalate,,1,
11117,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,social exclusion,['single_agent'],['escalate'],0,1,1875,3,0.0,,,escalate,,1,
10802,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,1881,3,0.0,,,escalate,,1,
6350,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,1871,3,0.0,,,hate,,0,
425,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1880,3,0.0,,,hate,,0,
1721,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,dehumanization animal,['single_agent'],['hate'],0,1,1871,3,0.0,,,hate,,0,
7529,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt shouldnt exist,['single_agent'],['escalate'],0,1,1880,3,0.0,,,escalate,,1,
5764,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking character trait,['single_agent'],['hate'],0,1,1875,3,0.0,,,hate,,0,
9389,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking education,['single_agent'],['hate'],0,1,1884,3,0.0,,,hate,,1,
10288,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,explicit exclusion,['single_agent'],['escalate'],0,1,1880,3,0.0,,,escalate,,1,
11443,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,change sexual,['single_agent'],['hate'],0,1,1883,3,0.0,,,hate,,0,
4637,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking appearance,['single_agent'],['escalate'],0,1,1924,3,0.0,,,escalate,,1,
4372,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1902,3,0.0,,,escalate,,1,
4336,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,1878,3,0.0,,,hate,,0,
9915,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1910,3,0.0,,,escalate,,1,
2461,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,subhumanity,['single_agent'],['hate'],0,1,1946,3,0.0,,,hate,,0,
3377,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,deny existence,['single_agent'],['escalate'],0,1,1882,3,0.0,,,escalate,,1,
452,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1884,3,0.0,,,hate,,0,
6999,qwen2.5:7b,hatemoderate,single_agent,not_hate,not_hate,1,0,0,0,0,0,criminal,['single_agent'],['not_hate'],0,1,1875,4,0.0,,,not_hate,,0,
12005,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,spread virus,['single_agent'],['escalate'],0,1,1890,3,0.0,,,escalate,,1,
8454,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,curse sexual,['single_agent'],['hate'],0,1,1872,3,0.0,,,hate,,0,
11757,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['escalate'],0,1,2023,3,0.0,,,escalate,,1,
2286,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,sexual predator,['single_agent'],['hate'],0,1,1879,3,0.0,,,hate,,0,
4011,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,1877,3,0.0,,,hate,,0,
7219,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt self admission intolerance,['single_agent'],['escalate'],0,1,1892,3,0.0,,,escalate,,1,
16076,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1878,3,0.0,,,escalate,,1,
9136,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,disgust repulsion,['single_agent'],['hate'],0,1,1926,3,0.0,,,hate,,0,
442,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1874,3,0.0,,,hate,,0,
761,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,insects,['single_agent'],['escalate'],0,1,1881,3,0.0,,,escalate,,1,
12080,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,spread virus,['single_agent'],['escalate'],0,1,1925,3,0.0,,,escalate,,1,
8163,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,contempt despise dislike,['single_agent'],['escalate'],0,1,1885,3,0.0,,,escalate,,1,
11200,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,social exclusion,['single_agent'],['hate'],0,1,1875,3,0.0,,,hate,,0,
4291,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,1878,3,0.0,,,hate,,0,
2792,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,criminal,['single_agent'],['hate'],0,1,1871,3,0.0,,,hate,,0,
4523,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking appearance,['single_agent'],['hate'],0,1,1877,3,0.0,,,hate,,0,
460,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,violent speech,['single_agent'],['hate'],0,1,1876,3,0.0,,,hate,,0,
9939,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1893,3,0.0,,,escalate,,1,
4224,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking hygiene,['single_agent'],['escalate'],0,1,1879,3,0.0,,,escalate,,1,
906,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,bacteria,['single_agent'],['escalate'],0,1,1881,3,0.0,,,escalate,,1,
10985,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,economic exclusion,['single_agent'],['escalate'],0,1,1889,3,0.0,,,escalate,,1,
4525,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attacking appearance,['single_agent'],['escalate'],0,1,1885,3,0.0,,,escalate,,1,
6936,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,better worse than,['single_agent'],['escalate'],0,1,1876,3,0.0,,,escalate,,1,
11836,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,attack concept associated protected characteristics,['single_agent'],['escalate'],0,1,1874,3,0.0,,,escalate,,1,
6384,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,1876,3,0.0,,,hate,,0,
4046,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,hatecrime victim,['single_agent'],['hate'],0,1,1876,3,0.0,,,hate,,0,
4170,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,hatecrime victim,['single_agent'],['escalate'],0,1,1881,3,0.0,,,escalate,,1,
4228,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking hygiene,['single_agent'],['hate'],0,1,1879,3,0.0,,,hate,,0,
9954,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,segregation,['single_agent'],['escalate'],0,1,1902,3,0.0,,,escalate,,1,
4857,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking intellectual capability,['single_agent'],['hate'],0,1,1883,3,0.0,,,hate,,0,
5459,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,attacking mental health,['single_agent'],['hate'],0,1,1899,3,0.0,,,hate,,0,
3793,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,harmful stereotype,['single_agent'],['hate'],0,1,1886,3,0.0,,,hate,,0,
742,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,insects,['single_agent'],['hate'],0,1,1871,3,0.0,,,hate,,0,
10380,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,explicit exclusion,['single_agent'],['escalate'],0,1,1875,3,0.0,,,escalate,,1,
3782,qwen2.5:7b,hatemoderate,single_agent,escalate,hate,,1,0,0,0,0,harmful stereotype,['single_agent'],['escalate'],0,1,1876,3,0.0,,,escalate,,1,
4866,qwen2.5:7b,hatemoderate,single_agent,hate,not_hate,0,0,0,0,0,0,attacking intellectual capability,['single_agent'],['hate'],0,1,1872,3,0.0,,,hate,,1,
6438,qwen2.5:7b,hatemoderate,single_agent,hate,hate,1,0,0,0,0,0,less than adequate,['single_agent'],['hate'],0,1,1903,3,0.0,,,hate,,0,
